gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,tenure_group,TenureMonthlyRatio,AvgRevenuePerMonth,TotalServices,HighRiskCustomer,Gender_Label,Contract_Label,Internet_Service_Label,Payment_Method_Label,Churn_Status,Tenure_Group
0,0,1,1,33,1,2,1,0,0,0,0,0,2,0,0,1,86.15,2745.7,1,80.75588235294117,3,0.378657487091222,80.75588235294117,0,0,Female,Month-to-month,Fiber optic,Credit card,Churned,2-4 Years
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,341.35,0,20.079411764705885,2,0.756501182033097,20.079411764705885,0,0,Male,Month-to-month,No Internet,Electronic check,Stayed,1-2 Years
0,0,0,1,21,1,0,0,2,0,2,0,0,2,1,0,3,64.85,1336.8,0,60.76363636363636,2,0.3189066059225512,60.76363636363636,0,0,Female,One year,DSL,Mailed check,Stayed,1-2 Years
1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,74.85,2181.75,0,70.37903225806451,3,0.3955174686882004,70.37903225806451,0,0,Male,Two year,DSL,Electronic check,Stayed,2-4 Years
1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,50.5,147.75,0,36.9375,1,0.058252427184466,36.9375,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,0-6 Months (High Risk)
1,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,72.9,818.45,0,68.20416666666667,1,0.148849797023004,68.20416666666667,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,6-12 Months
0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,115.05,7133.45,0,113.22936507936508,4,0.5342524773804395,113.22936507936508,0,0,Female,One year,Fiber optic,Credit card,Stayed,4+ Years
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,19.0,348.8,0,18.357894736842105,2,0.9,18.357894736842105,0,0,Male,Month-to-month,No Internet,Electronic check,Stayed,1-2 Years
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,128.6,0,18.37142857142857,1,0.291970802919708,18.37142857142857,0,0,Male,Month-to-month,No Internet,Mailed check,Stayed,0-6 Months (High Risk)
0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,101.1,4674.4,0,99.45531914893616,3,0.4505386875612145,99.45531914893616,0,0,Female,One year,Fiber optic,Electronic check,Stayed,2-4 Years
1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,84.1,1737.45,0,78.97500000000001,2,0.2467685076380728,78.97500000000001,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,1-2 Years
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,1,0,24.15,1498.85,0,21.72246376811594,4,2.703777335984096,21.72246376811594,0,0,Male,Two year,No Internet,Bank transfer,Stayed,4+ Years
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.1,50.1,0,25.05,1,0.0195694716242661,25.05,0,0,Female,Month-to-month,DSL,Electronic check,Stayed,0-6 Months (High Risk)
0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,74.6,1797.75,0,69.14423076923077,3,0.3306878306878307,69.14423076923077,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,2-4 Years
0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,498.1,0,19.924,2,1.1566265060240963,19.924,0,0,Female,Two year,No Internet,Mailed check,Stayed,1-2 Years
0,0,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2624.25,1,84.65322580645162,3,0.3488372093023256,84.65322580645162,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.55,184.1,1,61.36666666666667,1,0.0245248313917841,61.36666666666667,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,106.8,5498.8,0,105.74615384615385,4,0.4730983302411874,105.74615384615385,0,0,Male,One year,Fiber optic,Bank transfer,Stayed,4+ Years
0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,4845.4,0,83.54137931034482,4,0.6666666666666666,83.54137931034482,0,0,Female,Two year,DSL,Electronic check,Stayed,4+ Years
0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,369.1,0,23.06875,2,0.5758157389635317,23.06875,0,0,Female,Two year,No Internet,Bank transfer,Stayed,1-2 Years
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,83.7,6096.9,0,83.51917808219177,4,0.8500590318772137,83.51917808219177,0,0,Female,Two year,DSL,Bank transfer,Stayed,4+ Years
0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,160.75,1,53.583333333333336,1,0.0260416666666666,53.583333333333336,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,0,1,0,28,1,2,1,0,2,2,0,2,0,0,0,1,96.6,2684.35,0,92.56379310344828,3,0.2868852459016394,92.56379310344828,0,0,Male,Month-to-month,Fiber optic,Credit card,Stayed,2-4 Years
1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,3004.15,1,100.13833333333334,3,0.2914572864321608,100.13833333333334,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
1,0,1,1,70,1,0,1,2,2,2,2,2,0,2,1,1,101.1,6994.8,0,98.51830985915493,4,0.6856023506366308,98.51830985915493,0,0,Male,Two year,Fiber optic,Credit card,Stayed,4+ Years
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,20.2,273.25,0,19.517857142857142,2,0.6132075471698113,19.517857142857142,0,0,Female,One year,No Internet,Mailed check,Stayed,1-2 Years
0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,5483.9,0,91.39833333333333,4,0.6207259337190952,91.39833333333333,0,0,Female,One year,Fiber optic,Electronic check,Stayed,4+ Years
1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,1233.65,1,88.11785714285715,2,0.135064935064935,88.11785714285715,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,1-2 Years
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,74.4,527.9,1,65.9875,1,0.0928381962864721,65.9875,0,0,Male,Month-to-month,Fiber optic,Mailed check,Churned,6-12 Months
0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,81.0,4985.9,0,79.14126984126983,4,0.7560975609756098,79.14126984126983,0,0,Female,Two year,DSL,Mailed check,Stayed,4+ Years
0,0,0,0,21,1,0,0,2,0,2,2,0,0,1,1,2,60.25,1258.35,0,57.19772727272727,2,0.3428571428571428,57.19772727272727,0,0,Female,One year,DSL,Electronic check,Stayed,1-2 Years
0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,60.85,111.4,0,37.13333333333333,1,0.0323362974939369,37.13333333333333,0,0,Female,Month-to-month,DSL,Electronic check,Stayed,0-6 Months (High Risk)
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,43.95,43.95,0,21.975,1,0.0222469410456062,21.975,0,0,Female,Month-to-month,DSL,Credit card,Stayed,0-6 Months (High Risk)
1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,308.1,0,61.620000000000005,1,0.0459506031016657,61.620000000000005,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,0-6 Months (High Risk)
0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,20.25,383.65,0,19.1825,2,0.8941176470588236,19.1825,0,0,Female,One year,No Internet,Credit card,Stayed,1-2 Years
0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2555.9,1,82.4483870967742,3,0.3482298316889146,82.4483870967742,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,1284.2,0,18.88529411764706,4,3.2843137254901964,18.88529411764706,0,0,Male,Two year,No Internet,Credit card,Stayed,4+ Years
1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,102.65,7550.3,0,103.42876712328768,4,0.6946454413892909,103.42876712328768,0,0,Male,Two year,Fiber optic,Credit card,Stayed,4+ Years
1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.9,1110.05,0,20.55648148148148,4,2.535885167464115,20.55648148148148,0,0,Male,Two year,No Internet,Credit card,Stayed,4+ Years
0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,99.6,0,16.599999999999998,1,0.24330900243309,16.599999999999998,0,0,Female,One year,No Internet,Electronic check,Stayed,0-6 Months (High Risk)
1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,95.5,6707.15,0,93.1548611111111,4,0.7357512953367875,93.1548611111111,0,0,Male,Two year,Fiber optic,Credit card,Stayed,4+ Years
0,0,1,1,50,1,2,0,0,2,2,2,2,2,1,1,1,84.15,4164.4,0,81.6549019607843,4,0.5871990604815032,81.6549019607843,0,0,Female,One year,DSL,Credit card,Stayed,4+ Years
1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,5873.75,0,103.04824561403508,4,0.5374280230326296,103.04824561403508,0,0,Male,Two year,Fiber optic,Electronic check,Stayed,4+ Years
1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,50.2,109.25,0,36.41666666666666,1,0.0390625,36.41666666666666,0,0,Male,Month-to-month,DSL,Credit card,Stayed,0-6 Months (High Risk)
0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,179.25,1,59.75,1,0.0223338916806253,59.75,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,54.75,1338.15,1,53.526,2,0.4304932735426009,53.526,0,0,Male,Month-to-month,DSL,Electronic check,Churned,1-2 Years
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.95,862.4,0,18.348936170212767,3,2.195704057279237,18.348936170212767,0,0,Male,Two year,No Internet,Credit card,Stayed,2-4 Years
1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,116.25,8564.75,0,118.95486111111111,4,0.605543710021322,118.95486111111111,0,0,Male,Two year,Fiber optic,Electronic check,Stayed,4+ Years
0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,31.2,926.2,0,30.87333333333333,3,0.9006211180124223,30.87333333333333,0,0,Female,Month-to-month,DSL,Electronic check,Stayed,2-4 Years
1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1718.2,0,24.545714285714286,4,2.7111984282907664,24.545714285714286,0,0,Male,Two year,No Internet,Bank transfer,Stayed,4+ Years
1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,84.2,5956.85,0,82.73402777777778,4,0.8333333333333333,82.73402777777778,0,0,Male,Two year,DSL,Credit card,Stayed,4+ Years
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,91.3,1,45.65,1,0.0108342361863488,45.65,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,85.65,4824.45,0,84.63947368421053,4,0.6462781304096942,84.63947368421053,0,0,Male,Two year,DSL,Bank transfer,Stayed,4+ Years
1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,21.2,1238.65,0,21.730701754385965,4,2.5225225225225225,21.730701754385965,0,0,Male,One year,No Internet,Mailed check,Stayed,4+ Years
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.5,79.5,1,39.75,1,0.0124223602484472,39.75,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,25.55,672.2,0,23.179310344827588,3,1.054613935969868,23.179310344827588,0,0,Female,One year,No Internet,Mailed check,Stayed,2-4 Years
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,382.2,0,19.11,2,0.8962264150943396,19.11,0,0,Female,Month-to-month,No Internet,Mailed check,Stayed,1-2 Years
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,4264.6,0,63.650746268656725,4,1.017733230531997,63.650746268656725,0,0,Male,Month-to-month,DSL,Electronic check,Stayed,4+ Years
0,0,1,1,17,1,2,0,0,0,2,2,0,0,1,1,3,61.95,1070.7,0,59.48333333333333,2,0.2700555996822875,59.48333333333333,0,0,Female,One year,DSL,Mailed check,Stayed,1-2 Years
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1345.85,0,25.39339622641509,4,1.94392523364486,25.39339622641509,0,0,Male,Two year,No Internet,Mailed check,Stayed,4+ Years
0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,1045.25,0,52.2625,2,0.3209459459459459,52.2625,0,0,Female,One year,DSL,Electronic check,Stayed,1-2 Years
0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,3003.55,0,81.17702702702704,3,0.4145077720207254,81.17702702702704,0,0,Female,One year,DSL,Bank transfer,Stayed,2-4 Years
1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,467.55,1,58.44375,1,0.0984528832630098,58.44375,0,0,Male,Month-to-month,Fiber optic,Mailed check,Churned,6-12 Months
1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,7537.5,0,103.25342465753424,4,0.6798866855524079,103.25342465753424,0,0,Male,One year,Fiber optic,Credit card,Stayed,4+ Years
1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,7482.1,1,110.03088235294118,4,0.5966162065894924,110.03088235294118,0,0,Male,One year,Fiber optic,Electronic check,Churned,4+ Years
1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,99.85,3343.15,0,95.51857142857143,3,0.3371343579573624,95.51857142857143,0,0,Male,One year,Fiber optic,Electronic check,Stayed,2-4 Years
1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,5427.05,1,93.5698275862069,4,0.5922077922077922,93.5698275862069,0,0,Male,Month-to-month,Fiber optic,Bank transfer,Churned,4+ Years
0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,587.1,1,73.3875,1,0.0802292263610315,73.3875,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,6-12 Months
0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,100.8,1,50.4,1,0.0098231827111984,50.4,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.55,161.15,0,17.905555555555555,1,0.389294403892944,17.905555555555555,0,0,Male,Month-to-month,No Internet,Bank transfer,Stayed,6-12 Months
0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,104.0,7028.5,0,100.40714285714286,4,0.6571428571428571,100.40714285714286,0,0,Female,Two year,Fiber optic,Electronic check,Stayed,4+ Years
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,5232.9,0,102.60588235294117,4,0.4743833017077798,102.60588235294117,0,0,Female,One year,Fiber optic,Mailed check,Stayed,4+ Years
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,19.5,225.85,0,20.53181818181818,1,0.4878048780487805,20.53181818181818,0,0,Male,One year,No Internet,Mailed check,Stayed,6-12 Months
0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,25.25,274.7,0,21.13076923076923,1,0.4571428571428571,21.13076923076923,0,0,Female,Two year,No Internet,Credit card,Stayed,6-12 Months
0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,1180.95,1,78.73,2,0.1603665521191294,78.73,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,1-2 Years
0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,0,49.85,3370.2,0,47.46760563380281,4,1.376597836774828,47.46760563380281,0,0,Female,Two year,DSL,Bank transfer,Stayed,4+ Years
0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,7111.3,0,109.40461538461538,4,0.5820827648931333,109.40461538461538,0,0,Female,Month-to-month,Fiber optic,Bank transfer,Stayed,4+ Years
0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,89.9,5958.85,0,88.93805970149255,4,0.726072607260726,88.93805970149255,0,0,Female,Two year,DSL,Credit card,Stayed,4+ Years
0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,82.0,5999.85,0,83.33125000000001,4,0.8554216867469879,83.33125000000001,0,0,Female,Two year,DSL,Credit card,Stayed,4+ Years
1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,89.95,1648.45,0,78.49761904761905,2,0.2199010445299615,78.49761904761905,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,1-2 Years
1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,79.35,5753.25,0,78.81164383561644,4,0.89607965152458,78.81164383561644,0,0,Male,Two year,DSL,Bank transfer,Stayed,4+ Years
0,0,1,1,71,1,0,0,2,2,2,2,0,0,2,0,1,64.05,4492.9,0,62.40138888888888,4,1.091468101460415,62.40138888888888,0,0,Female,Two year,DSL,Credit card,Stayed,4+ Years
1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,101.15,3956.7,0,101.45384615384614,3,0.3720019579050416,101.45384615384614,0,0,Male,Month-to-month,Fiber optic,Credit card,Stayed,2-4 Years
0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,2625.55,1,90.53620689655172,3,0.3078614623419461,90.53620689655172,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,76.45,1233.4,1,68.52222222222223,2,0.2194964493221433,68.52222222222223,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,1-2 Years
1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,1309.0,0,38.5,3,0.8229426433915211,38.5,0,0,Male,One year,DSL,Electronic check,Stayed,2-4 Years
0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,3,34.6,813.45,0,33.893750000000004,2,0.6460674157303371,33.893750000000004,0,0,Female,Two year,DSL,Mailed check,Stayed,1-2 Years
1,0,1,1,58,1,0,2,1,1,1,1,1,1,1,1,2,19.55,1108.8,0,18.79322033898305,4,2.8223844282238444,18.79322033898305,0,0,Male,One year,No Internet,Electronic check,Stayed,4+ Years
0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,7349.35,0,103.51197183098591,4,0.6638217164532954,103.51197183098591,0,0,Female,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,294.2,0,58.84,1,0.0559440559440559,58.84,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,0-6 Months (High Risk)
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.35,929.2,0,20.2,3,2.1077283372365336,20.2,0,0,Male,Two year,No Internet,Mailed check,Stayed,2-4 Years
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,740.0,1,67.27272727272727,1,0.1408450704225352,67.27272727272727,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,6-12 Months
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,754.5,0,20.39189189189189,3,1.76039119804401,20.39189189189189,0,0,Male,Two year,No Internet,Credit card,Stayed,2-4 Years
1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,69.9,3883.3,0,70.60545454545455,4,0.7616361071932298,70.60545454545455,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,4+ Years
1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,59.7,1414.2,0,58.925,2,0.3789126853377265,58.925,0,0,Male,Two year,DSL,Mailed check,Stayed,1-2 Years
0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,78.35,3211.2,0,76.45714285714286,3,0.516698172652804,76.45714285714286,0,0,Female,One year,DSL,Credit card,Stayed,2-4 Years
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,371.6,0,61.93333333333334,1,0.0690131124913733,61.93333333333334,0,0,Male,Month-to-month,Fiber optic,Mailed check,Stayed,0-6 Months (High Risk)
1,0,1,1,27,0,1,0,0,2,2,0,0,2,1,1,1,45.85,1246.4,0,44.51428571428572,3,0.576307363927428,44.51428571428572,0,0,Male,One year,DSL,Credit card,Stayed,2-4 Years
0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,95.85,95.85,0,47.925,1,0.010325245224574,47.925,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,0-6 Months (High Risk)
0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,35.7,2545.7,0,37.436764705882354,4,1.8256130790190732,37.436764705882354,0,0,Female,Two year,DSL,Credit card,Stayed,4+ Years
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,6448.85,0,88.34041095890412,4,0.7951408061844285,88.34041095890412,0,0,Female,Two year,DSL,Credit card,Stayed,4+ Years
0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1468.9,0,25.770175438596493,4,2.157996146435453,25.770175438596493,0,0,Female,Two year,No Internet,Credit card,Stayed,4+ Years
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,24.85,1013.6,0,22.524444444444445,3,1.702127659574468,22.524444444444445,0,0,Male,One year,No Internet,Electronic check,Stayed,2-4 Years
0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,6690.75,0,99.86194029850746,4,0.6483300589390962,99.86194029850746,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,4+ Years
0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,2088.75,1,59.67857142857143,3,0.5198776758409785,59.67857142857143,0,0,Female,One year,DSL,Mailed check,Churned,2-4 Years
0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,7240.65,0,103.43785714285714,4,0.6488011283497884,103.43785714285714,0,0,Female,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,102.45,1,51.225,1,0.0096665055582406,51.225,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,830.25,0,20.25,3,1.9370460048426152,20.25,0,0,Female,Two year,No Internet,Credit card,Stayed,2-4 Years
1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,54.45,1588.7,0,51.2483870967742,3,0.5410279531109107,51.2483870967742,0,0,Male,Month-to-month,DSL,Bank transfer,Stayed,2-4 Years
0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,70.5,829.3,0,69.10833333333333,1,0.1538461538461538,69.10833333333333,0,0,Female,Month-to-month,DSL,Mailed check,Stayed,6-12 Months
0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,20.1,302.45,0,18.903125,2,0.7109004739336492,18.903125,0,0,Female,One year,No Internet,Credit card,Stayed,1-2 Years
1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,69.35,712.25,0,59.35416666666666,1,0.1563610518834399,59.35416666666666,0,0,Male,Month-to-month,DSL,Electronic check,Stayed,6-12 Months
0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,19.8,1336.65,0,20.56384615384616,4,3.0769230769230766,20.56384615384616,0,0,Female,One year,No Internet,Bank transfer,Stayed,4+ Years
1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,74.4,5360.75,0,73.43493150684931,4,0.9549071618037136,73.43493150684931,0,0,Male,Two year,DSL,Bank transfer,Stayed,4+ Years
1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,93.05,6735.05,0,92.2609589041096,4,0.7655502392344498,92.2609589041096,0,0,Male,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,51.2,51.2,0,25.6,1,0.0191570881226053,25.6,0,0,Female,Month-to-month,DSL,Mailed check,Stayed,0-6 Months (High Risk)
0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,1010.0,0,63.125,2,0.2252252252252252,63.125,0,0,Female,One year,DSL,Credit card,Stayed,1-2 Years
0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,4847.05,0,79.45983606557377,4,0.7357449417535254,79.45983606557377,0,0,Female,One year,DSL,Credit card,Stayed,4+ Years
1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,52.7,3019.7,0,52.97719298245614,4,1.042830540037244,52.97719298245614,0,0,Male,One year,DSL,Mailed check,Stayed,4+ Years
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,161.65,0,17.961111111111112,1,0.3661327231121281,17.961111111111112,0,0,Female,Two year,No Internet,Mailed check,Stayed,6-12 Months
0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,217.55,1,54.3875,1,0.0369913686806411,54.3875,0,0,Female,Month-to-month,Fiber optic,Credit card,Churned,0-6 Months (High Risk)
0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,52.15,2583.75,0,51.675,4,0.9219190968955786,51.675,0,0,Female,Month-to-month,DSL,Credit card,Stayed,4+ Years
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,146.05,1,48.68333333333334,1,0.0246305418719211,48.68333333333334,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,567.45,1,81.06428571428572,1,0.0605143721633888,81.06428571428572,0,0,Female,Month-to-month,Fiber optic,Bank transfer,Churned,0-6 Months (High Risk)
1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,7711.25,0,108.60915492957749,4,0.6037084950409659,108.60915492957749,0,0,Male,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,1384.75,1,106.51923076923076,1,0.1053093462044756,106.51923076923076,0,0,Male,Month-to-month,Fiber optic,Mailed check,Churned,6-12 Months
1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,5481.25,0,103.41981132075472,4,0.4931247036510194,103.41981132075472,0,0,Male,One year,Fiber optic,Bank transfer,Stayed,4+ Years
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,8124.2,0,111.2904109589041,4,0.6279982555604012,111.2904109589041,0,0,Female,Two year,Fiber optic,Credit card,Stayed,4+ Years
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,827.3,0,20.178048780487803,3,1.851851851851852,20.178048780487803,0,0,Female,Two year,No Internet,Bank transfer,Stayed,2-4 Years
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,70.9,1,35.45,1,0.0139082058414464,35.45,0,0,Female,Month-to-month,Fiber optic,Mailed check,Churned,0-6 Months (High Risk)
